"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,6763,775,3769,4458,3080,103
2020-03-03,7563,946,4254,5032,3476,125
2020-03-04,8456,1156,4806,5685,3927,159
2020-03-05,9456,1411,5434,6428,4440,233
2020-03-06,10573,1723,6148,7273,5023,338
2020-03-07,11823,2103,6963,8237,5689,433
2020-03-08,13220,2567,7894,9338,6450,554
2020-03-09,14782,3133,8958,10597,7319,754
2020-03-10,16529,3822,10176,12037,8315,1025
2020-03-11,18483,4663,11573,13690,9456,1312
2020-03-12,20667,5686,13176,15586,10766,1663
2020-03-13,23110,6932,15021,17769,12273,2174
2020-03-14,25841,8448,17144,20280,14008,2951
2020-03-15,28895,10290,19592,23176,16008,3774
2020-03-16,32309,12526,22418,26519,18317,4661
2020-03-17,36128,15237,25682,30380,20984,6427
2020-03-18,40397,18518,29458,34846,24070,9415
2020-03-19,45172,22481,33826,40013,27639,14250
2020-03-20,50510,27257,38884,45996,31772,19624
2020-03-21,56479,32996,44738,52921,36555,26747
2020-03-22,63154,39870,51512,60934,42090,35206
2020-03-23,70618,48067,59342,70197,48487,46442
2020-03-24,78964,57796,68380,80888,55872,55231
2020-03-25,88296,69276,78786,93197,64375,69194
2020-03-26,98731,82730,90730,107326,74134,85991
2020-03-27,110399,98371,104385,123479,85291,104686
2020-03-28,123446,116386,119916,141850,97982,124665
2020-03-29,138035,136914,137474,162620,112328,143025
2020-03-30,154348,160022,157185,185936,128434,164620
2020-03-31,172589,185680,179134,211900,146368,189618
2020-04-01,192986,213738,203362,240560,166164,216721
2020-04-02,215794,243914,229854,271898,187810,245540
2020-04-03,241296,275793,258544,305836,211252,277965
2020-04-04,269813,308840,289326,342248,236404,312237
2020-04-05,301700,342434,322067,380978,263156,337635
2020-04-06,337356,375911,356634,421868,291400,368196
2020-04-07,377225,408616,392920,464791,321049,398809
2020-04-08,421806,439955,430880,509694,352066,432132
2020-04-09,471656,469431,470544,556614,384474,466033
2020-04-10,527397,496675,512036,605695,418377,501560
2020-04-11,589725,521452,555588,657213,453963,532879
2020-04-12,659420,543656,601538,711568,491508,NA
2020-04-13,737351,563294,650322,769276,531368,NA
2020-04-14,824492,580460,702476,830969,573983,NA
2020-04-15,921932,595313,758622,897385,619859,NA
2020-04-16,1030887,608052,819470,969363,669577,NA
2020-04-17,1152719,618895,885807,1047834,723780,NA
2020-04-18,1288949,628064,958506,1133831,783181,NA
