"dia_ano","dias","otimista","casos_estimados","pessimista","x"
181,2020-06-29,325,414,503,413
182,2020-06-30,334,426,518,417
183,2020-07-01,343,438,533,420
184,2020-07-02,354,451,548,427
185,2020-07-03,363,463,563,438
186,2020-07-04,374,477,580,441
187,2020-07-05,384,490,596,442
188,2020-07-06,395,504,613,449
189,2020-07-07,406,518,630,455
190,2020-07-08,418,533,648,462
191,2020-07-09,430,548,666,467
192,2020-07-10,442,564,686,NA
193,2020-07-11,455,580,705,NA
194,2020-07-12,467,596,725,NA
195,2020-07-13,481,613,745,NA
196,2020-07-14,495,631,767,NA
197,2020-07-15,509,649,789,NA
198,2020-07-16,523,667,811,NA
199,2020-07-17,538,686,834,NA
200,2020-07-18,553,705,857,NA
201,2020-07-19,568,725,882,NA
