"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-25,11716,11715,11716,13332,10100,11872
2020-06-26,12312,12312,12312,14011,10613,12911
2020-06-27,12940,12939,12940,14725,11155,13078
2020-06-28,13599,13598,13598,15474,11722,14341
2020-06-29,14292,14290,14291,16263,12319,14459
2020-06-30,15020,15018,15019,17091,12947,14641
2020-07-01,15786,15783,15784,17962,13606,15153
2020-07-02,16590,16587,16588,18877,14299,17583
2020-07-03,17435,17431,17433,19838,15028,18323
2020-07-04,18323,18319,18321,20849,15793,18769
2020-07-05,19257,19252,19254,21910,16598,18922
2020-07-06,20238,20232,20235,23027,17443,NA
2020-07-07,21269,21262,21266,24200,18332,NA
2020-07-08,22353,22345,22349,25432,19266,NA
2020-07-09,23492,23482,23487,26727,20247,NA
2020-07-10,24689,24677,24683,28088,21278,NA
2020-07-11,25947,25933,25940,29519,22361,NA
2020-07-12,27269,27253,27261,31022,23500,NA
2020-07-13,28658,28640,28649,32601,24697,NA
2020-07-14,30118,30097,30108,34262,25954,NA
2020-07-15,31653,31629,31641,36006,27276,NA
