"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,14,17,20,19
171,2020-06-19,16,19,22,23
172,2020-06-20,17,20,23,24
173,2020-06-21,19,22,25,24
174,2020-06-22,20,24,28,24
175,2020-06-23,22,26,30,26
176,2020-06-24,24,28,32,28
177,2020-06-25,26,30,34,31
178,2020-06-26,28,33,38,35
179,2020-06-27,31,36,41,35
180,2020-06-28,33,39,45,35
181,2020-06-29,36,42,48,NA
182,2020-06-30,39,46,53,NA
183,2020-07-01,43,50,57,NA
184,2020-07-02,46,54,62,NA
185,2020-07-03,50,59,68,NA
186,2020-07-04,55,64,73,NA
187,2020-07-05,59,69,79,NA
188,2020-07-06,64,75,86,NA
189,2020-07-07,70,82,94,NA
190,2020-07-08,76,89,102,NA
