"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,28,31,34,32
173,2020-06-21,30,33,36,33
174,2020-06-22,32,36,40,38
175,2020-06-23,34,38,42,41
176,2020-06-24,37,41,45,43
177,2020-06-25,39,44,49,46
178,2020-06-26,42,47,52,49
179,2020-06-27,45,50,55,49
180,2020-06-28,48,54,60,51
181,2020-06-29,51,57,63,56
182,2020-06-30,54,60,66,60
183,2020-07-01,57,64,71,NA
184,2020-07-02,60,67,74,NA
185,2020-07-03,64,71,78,NA
186,2020-07-04,66,74,82,NA
187,2020-07-05,70,78,86,NA
188,2020-07-06,74,82,90,NA
189,2020-07-07,76,85,94,NA
190,2020-07-08,79,88,97,NA
191,2020-07-09,83,92,101,NA
192,2020-07-10,85,95,105,NA
