"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,632,685,738,697
173,2020-06-21,661,716,771,697
174,2020-06-22,690,748,806,730
175,2020-06-23,721,781,841,750
176,2020-06-24,753,816,879,807
177,2020-06-25,786,852,918,858
178,2020-06-26,821,890,959,889
179,2020-06-27,858,930,1002,909
180,2020-06-28,896,971,1046,937
181,2020-06-29,936,1014,1092,994
182,2020-06-30,978,1060,1142,1034
183,2020-07-01,1022,1107,1192,NA
184,2020-07-02,1067,1156,1245,NA
185,2020-07-03,1115,1208,1301,NA
186,2020-07-04,1165,1262,1359,NA
187,2020-07-05,1217,1318,1419,NA
188,2020-07-06,1271,1377,1483,NA
189,2020-07-07,1327,1438,1549,NA
190,2020-07-08,1386,1502,1618,NA
191,2020-07-09,1448,1569,1690,NA
192,2020-07-10,1513,1639,1765,NA
