"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,563,640,717,663
183,2020-07-01,588,668,748,686
184,2020-07-02,613,697,781,697
185,2020-07-03,639,727,815,726
186,2020-07-04,668,759,850,762
187,2020-07-05,697,792,887,784
188,2020-07-06,727,827,927,809
189,2020-07-07,759,863,967,834
190,2020-07-08,793,901,1009,858
191,2020-07-09,827,940,1053,884
192,2020-07-10,863,981,1099,896
193,2020-07-11,901,1024,1147,NA
194,2020-07-12,940,1069,1198,NA
195,2020-07-13,982,1116,1250,NA
196,2020-07-14,1025,1165,1305,NA
197,2020-07-15,1070,1216,1362,NA
198,2020-07-16,1116,1269,1422,NA
199,2020-07-17,1165,1325,1485,NA
200,2020-07-18,1217,1383,1549,NA
201,2020-07-19,1269,1443,1617,NA
202,2020-07-20,1325,1506,1687,NA
