"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,74,91,108,77
165,2020-06-13,77,95,113,78
166,2020-06-14,82,101,120,78
167,2020-06-15,86,106,126,92
168,2020-06-16,91,112,133,113
169,2020-06-17,96,118,140,126
170,2020-06-18,100,124,148,135
171,2020-06-19,106,131,156,144
172,2020-06-20,112,138,164,154
173,2020-06-21,118,145,172,157
174,2020-06-22,124,153,182,166
175,2020-06-23,131,162,193,NA
176,2020-06-24,138,170,202,NA
177,2020-06-25,145,179,213,NA
178,2020-06-26,153,189,225,NA
179,2020-06-27,161,199,237,NA
180,2020-06-28,170,210,250,NA
181,2020-06-29,179,221,263,NA
182,2020-06-30,189,233,277,NA
183,2020-07-01,199,246,293,NA
184,2020-07-02,210,259,308,NA
