"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,3414,3517,3620,3453
162,2020-06-10,3478,3583,3688,3531
163,2020-06-11,3538,3645,3752,3633
164,2020-06-12,3596,3705,3814,3694
165,2020-06-13,3651,3762,3873,3784
166,2020-06-14,3705,3817,3929,3855
167,2020-06-15,3754,3868,3982,3886
168,2020-06-16,3802,3917,4032,3959
169,2020-06-17,3847,3963,4079,4009
170,2020-06-18,3888,4006,4124,4057
171,2020-06-19,3928,4047,4166,4102
172,2020-06-20,3966,4086,4206,NA
173,2020-06-21,4001,4122,4243,NA
174,2020-06-22,4034,4156,4278,NA
175,2020-06-23,4065,4188,4311,NA
176,2020-06-24,4093,4217,4341,NA
177,2020-06-25,4120,4245,4370,NA
178,2020-06-26,4145,4271,4397,NA
179,2020-06-27,4170,4296,4422,NA
180,2020-06-28,4192,4319,4446,NA
181,2020-06-29,4212,4340,4468,NA
