"dia_ano","dias","otimista","casos_estimados","pessimista","x"
126,2020-05-05,86,90,94,85
127,2020-05-06,93,97,101,92
128,2020-05-07,101,105,109,101
129,2020-05-08,109,113,117,114
130,2020-05-09,116,121,126,124
131,2020-05-10,125,130,135,135
132,2020-05-11,135,140,145,139
133,2020-05-12,145,151,157,154
134,2020-05-13,156,162,168,NA
135,2020-05-14,168,175,182,NA
136,2020-05-15,181,188,195,NA
137,2020-05-16,194,202,210,NA
138,2020-05-17,209,217,225,NA
139,2020-05-18,225,234,243,NA
140,2020-05-19,241,251,261,NA
