"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,113,124,135,116
161,2020-06-09,122,134,146,135
162,2020-06-10,132,145,158,146
163,2020-06-11,143,157,171,160
164,2020-06-12,155,170,185,175
165,2020-06-13,168,184,200,192
166,2020-06-14,183,200,217,209
167,2020-06-15,197,216,235,216
168,2020-06-16,214,234,254,NA
169,2020-06-17,231,253,275,NA
170,2020-06-18,250,274,298,NA
171,2020-06-19,271,297,323,NA
172,2020-06-20,294,322,350,NA
173,2020-06-21,318,348,378,NA
174,2020-06-22,344,377,410,NA
