"dia_ano","dias","otimista","casos_estimados","pessimista","x"
140,2020-05-19,86,92,98,91
141,2020-05-20,88,94,100,94
142,2020-05-21,91,97,103,98
143,2020-05-22,94,100,106,100
144,2020-05-23,97,103,109,103
145,2020-05-24,100,106,112,105
146,2020-05-25,103,110,117,109
147,2020-05-26,106,113,120,121
148,2020-05-27,109,116,123,NA
149,2020-05-28,112,119,126,NA
150,2020-05-29,115,122,129,NA
151,2020-05-30,117,125,133,NA
152,2020-05-31,121,129,137,NA
153,2020-06-01,124,132,140,NA
154,2020-06-02,127,135,143,NA
