"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,219,229,239,4681
180,2020-06-28,222,232,242,4815
181,2020-06-29,225,235,245,4943
182,2020-06-30,228,238,248,5128
183,2020-07-01,230,240,250,5314
184,2020-07-02,232,243,254,5382
185,2020-07-03,234,245,256,5528
186,2020-07-04,237,248,259,5713
187,2020-07-05,239,250,261,5822
188,2020-07-06,241,252,263,5928
189,2020-07-07,242,253,264,6192
190,2020-07-08,244,255,266,NA
191,2020-07-09,246,257,268,NA
192,2020-07-10,247,258,269,NA
193,2020-07-11,249,260,271,NA
194,2020-07-12,250,261,272,NA
195,2020-07-13,251,262,273,NA
196,2020-07-14,252,263,274,NA
197,2020-07-15,252,264,276,NA
198,2020-07-16,253,265,277,NA
199,2020-07-17,254,266,278,NA
