"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,121,142,163,139
173,2020-06-21,127,148,169,139
174,2020-06-22,132,154,176,148
175,2020-06-23,137,160,183,157
176,2020-06-24,142,166,190,162
177,2020-06-25,147,172,197,177
178,2020-06-26,153,179,205,178
179,2020-06-27,159,186,213,178
180,2020-06-28,165,193,221,186
181,2020-06-29,172,201,230,192
182,2020-06-30,179,209,239,196
183,2020-07-01,186,217,248,NA
184,2020-07-02,192,225,258,NA
185,2020-07-03,200,234,268,NA
186,2020-07-04,208,243,278,NA
187,2020-07-05,216,253,290,NA
188,2020-07-06,225,263,301,NA
189,2020-07-07,233,273,313,NA
190,2020-07-08,242,283,324,NA
191,2020-07-09,251,294,337,NA
192,2020-07-10,262,306,350,NA
