"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,44536,57362,70188,59118
193,2020-07-11,46038,59296,72554,60421
194,2020-07-12,47591,61296,75001,60784
195,2020-07-13,49195,63362,77529,61108
196,2020-07-14,50854,65499,80144,62462
197,2020-07-15,52568,67707,82846,63939
198,2020-07-16,54341,69990,85639,65423
199,2020-07-17,56173,72350,88527,66347
200,2020-07-18,58067,74789,91511,66971
201,2020-07-19,60025,77311,94597,67382
202,2020-07-20,62049,79918,97787,67680
203,2020-07-21,64141,82612,101083,NA
204,2020-07-22,66304,85398,104492,NA
205,2020-07-23,68539,88277,108015,NA
206,2020-07-24,70850,91253,111656,NA
207,2020-07-25,73239,94330,115421,NA
208,2020-07-26,75708,97511,119314,NA
209,2020-07-27,78260,100798,123336,NA
210,2020-07-28,80900,104197,127494,NA
211,2020-07-29,83627,107710,131793,NA
212,2020-07-30,86447,111342,136237,NA
