"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,1426,1426,1426,1522,1330,1423
2020-05-15,1502,1501,1502,1604,1400,1572
2020-05-16,1582,1581,1582,1689,1475,1640
2020-05-17,1666,1665,1666,1779,1553,1692
2020-05-18,1754,1753,1754,1873,1635,1749
2020-05-19,1847,1846,1846,1971,1721,1846
2020-05-20,1945,1944,1944,2076,1812,1978
2020-05-21,2048,2047,2048,2187,1909,2114
2020-05-22,2157,2156,2156,2302,2010,NA
2020-05-23,2272,2270,2271,2425,2117,NA
2020-05-24,2392,2391,2392,2554,2230,NA
2020-05-25,2519,2517,2518,2688,2348,NA
2020-05-26,2653,2651,2652,2831,2473,NA
2020-05-27,2794,2791,2792,2981,2603,NA
2020-05-28,2942,2939,2940,3139,2741,NA
