"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,372,386,400,387
158,2020-06-06,390,404,418,410
159,2020-06-07,408,423,438,424
160,2020-06-08,426,442,458,431
161,2020-06-09,444,461,478,459
162,2020-06-10,464,481,498,487
163,2020-06-11,483,501,519,496
164,2020-06-12,503,522,541,514
165,2020-06-13,523,542,561,NA
166,2020-06-14,543,563,583,NA
167,2020-06-15,563,584,605,NA
168,2020-06-16,584,606,628,NA
169,2020-06-17,605,627,649,NA
170,2020-06-18,626,649,672,NA
171,2020-06-19,646,670,694,NA
