"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
183,2020-07-01,249,258,267,7582
184,2020-07-02,252,262,272,7701
185,2020-07-03,256,266,276,7857
186,2020-07-04,261,271,281,8024
187,2020-07-05,265,275,285,8100
188,2020-07-06,269,279,289,8173
189,2020-07-07,272,282,292,8369
190,2020-07-08,275,286,297,8592
191,2020-07-09,278,289,300,8806
192,2020-07-10,282,293,304,8888
193,2020-07-11,285,296,307,8977
194,2020-07-12,288,299,310,NA
195,2020-07-13,291,302,313,NA
196,2020-07-14,294,305,316,NA
197,2020-07-15,297,308,319,NA
198,2020-07-16,300,311,322,NA
199,2020-07-17,301,313,325,NA
200,2020-07-18,304,316,328,NA
201,2020-07-19,306,318,330,NA
202,2020-07-20,308,320,332,NA
203,2020-07-21,310,322,334,NA
