"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-22,1245,1332,1288,1492,1084,1283
2020-04-23,1324,1385,1354,1568,1140,1308
2020-04-24,1408,1436,1422,1647,1197,1419
2020-04-25,1498,1485,1492,1728,1256,1481
2020-04-26,1592,1532,1562,1809,1315,1548
2020-04-27,1693,1577,1635,1893,1377,1586
2020-04-28,1801,1619,1710,1980,1440,1649
2020-04-29,1915,1659,1787,2069,1505,1758
2020-04-30,2036,1696,1866,2161,1571,NA
2020-05-01,2165,1731,1948,2256,1640,NA
2020-05-02,2302,1764,2033,2354,1712,NA
2020-05-03,2448,1794,2121,2456,1786,NA
2020-05-04,2603,1822,2212,2562,1862,NA
2020-05-05,2768,1848,2308,2673,1943,NA
2020-05-06,2944,1871,2408,2789,2027,NA
