"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
176,2020-06-24,23,28,33,29
177,2020-06-25,25,30,35,34
178,2020-06-26,27,33,39,34
179,2020-06-27,29,36,43,40
180,2020-06-28,32,39,46,45
181,2020-06-29,35,43,51,46
182,2020-06-30,38,47,56,48
183,2020-07-01,42,51,60,49
184,2020-07-02,45,55,65,53
185,2020-07-03,49,60,71,63
186,2020-07-04,54,66,78,63
187,2020-07-05,59,72,85,NA
188,2020-07-06,64,78,92,NA
189,2020-07-07,70,85,100,NA
190,2020-07-08,75,92,109,NA
191,2020-07-09,83,101,119,NA
192,2020-07-10,90,110,130,NA
193,2020-07-11,97,119,141,NA
194,2020-07-12,106,130,154,NA
195,2020-07-13,115,141,167,NA
196,2020-07-14,126,154,182,NA
