"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
149,2020-05-28,88317,96559,104801,95865
150,2020-05-29,92472,101102,109732,101556
151,2020-05-30,96823,105859,114895,107142
152,2020-05-31,101378,110839,120300,109698
153,2020-06-01,106148,116054,125960,111296
154,2020-06-02,111142,121514,131886,118295
155,2020-06-03,116371,127231,138091,123483
156,2020-06-04,121846,133217,144588,129200
157,2020-06-05,127578,139484,151390,NA
158,2020-06-06,133580,146046,158512,NA
159,2020-06-07,139864,152917,165970,NA
160,2020-06-08,146445,160112,173779,NA
161,2020-06-09,153335,167645,181955,NA
162,2020-06-10,160549,175532,190515,NA
163,2020-06-11,168102,183790,199478,NA
