"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,189,200,211,199
170,2020-06-18,195,207,219,203
171,2020-06-19,201,213,225,216
172,2020-06-20,207,220,233,223
173,2020-06-21,213,226,239,227
174,2020-06-22,220,233,246,229
175,2020-06-23,225,239,253,236
176,2020-06-24,231,245,259,247
177,2020-06-25,237,251,265,254
178,2020-06-26,243,258,273,265
179,2020-06-27,249,264,279,265
180,2020-06-28,255,270,285,NA
181,2020-06-29,259,275,291,NA
182,2020-06-30,265,281,297,NA
183,2020-07-01,271,287,303,NA
184,2020-07-02,275,292,309,NA
185,2020-07-03,280,297,314,NA
186,2020-07-04,285,302,319,NA
187,2020-07-05,289,307,325,NA
188,2020-07-06,294,312,330,NA
189,2020-07-07,299,317,335,NA
