"dia_ano","dias","otimista","casos_estimados","pessimista","x"
181,2020-06-29,436,468,500,437
182,2020-06-30,457,491,525,474
183,2020-07-01,479,515,551,503
184,2020-07-02,503,540,577,545
185,2020-07-03,527,566,605,586
186,2020-07-04,552,593,634,611
187,2020-07-05,579,622,665,621
188,2020-07-06,607,652,697,654
189,2020-07-07,637,684,731,701
190,2020-07-08,668,717,766,733
191,2020-07-09,700,752,804,769
192,2020-07-10,734,788,842,NA
193,2020-07-11,769,826,883,NA
194,2020-07-12,806,866,926,NA
195,2020-07-13,845,908,971,NA
196,2020-07-14,886,952,1018,NA
197,2020-07-15,929,998,1067,NA
198,2020-07-16,975,1047,1119,NA
199,2020-07-17,1021,1097,1173,NA
200,2020-07-18,1071,1150,1229,NA
201,2020-07-19,1123,1206,1289,NA
