"dia_ano","dias","otimista","casos_estimados","pessimista","x"
167,2020-06-15,318,352,386,334
168,2020-06-16,330,365,400,364
169,2020-06-17,343,379,415,386
170,2020-06-18,356,394,432,406
171,2020-06-19,370,409,448,419
172,2020-06-20,384,424,464,428
173,2020-06-21,398,440,482,451
174,2020-06-22,413,457,501,469
175,2020-06-23,429,474,519,498
176,2020-06-24,445,492,539,521
177,2020-06-25,462,511,560,539
178,2020-06-26,480,531,582,NA
179,2020-06-27,498,551,604,NA
180,2020-06-28,517,572,627,NA
181,2020-06-29,536,593,650,NA
182,2020-06-30,557,616,675,NA
183,2020-07-01,578,639,700,NA
184,2020-07-02,601,664,727,NA
185,2020-07-03,623,689,755,NA
186,2020-07-04,647,715,783,NA
187,2020-07-05,671,742,813,NA
