"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,1667,2038,2409,2048
183,2020-07-01,1716,2098,2480,2081
184,2020-07-02,1768,2161,2554,2119
185,2020-07-03,1820,2225,2630,2153
186,2020-07-04,1874,2291,2708,2185
187,2020-07-05,1930,2360,2790,2219
188,2020-07-06,1988,2430,2872,2250
189,2020-07-07,2046,2502,2958,2286
190,2020-07-08,2108,2577,3046,2324
191,2020-07-09,2170,2653,3136,2357
192,2020-07-10,2235,2732,3229,2392
193,2020-07-11,2302,2814,3326,NA
194,2020-07-12,2370,2897,3424,NA
195,2020-07-13,2441,2984,3527,NA
196,2020-07-14,2513,3073,3633,NA
197,2020-07-15,2588,3164,3740,NA
198,2020-07-16,2665,3258,3851,NA
199,2020-07-17,2744,3355,3966,NA
200,2020-07-18,2826,3455,4084,NA
201,2020-07-19,2910,3558,4206,NA
202,2020-07-20,2997,3664,4331,NA
