"dia_ano","dias","otimista","casos_estimados","pessimista","x"
107,2020-04-16,111,124,137,124
108,2020-04-17,127,141,155,145
109,2020-04-18,142,158,174,161
110,2020-04-19,156,174,192,182
111,2020-04-20,170,189,208,185
112,2020-04-21,181,202,223,193
113,2020-04-22,192,214,236,207
114,2020-04-23,202,225,248,234
115,2020-04-24,209,233,257,NA
116,2020-04-25,216,241,266,NA
117,2020-04-26,222,247,272,NA
118,2020-04-27,226,252,278,NA
119,2020-04-28,230,256,282,NA
120,2020-04-29,233,259,285,NA
121,2020-04-30,235,262,289,NA
