"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-10,24065,25686,24876,27445,22307,26396
2020-07-11,25264,26691,25978,28660,23296,27636
2020-07-12,26521,27695,27108,29907,24309,28411
2020-07-13,27842,28694,28268,31187,25349,28792
2020-07-14,29228,29686,29457,32499,26415,29279
2020-07-15,30683,30667,30675,33842,27508,30319
2020-07-16,32211,31636,31924,35220,28628,31111
2020-07-17,33815,32589,33202,36630,29774,32971
2020-07-18,35498,33525,34512,38076,30948,32707
2020-07-19,37266,34440,35853,39555,32151,34136
2020-07-20,39121,35334,37228,41072,33384,35639
2020-07-21,41069,36203,38636,42625,34647,NA
2020-07-22,43114,37048,40081,44220,35942,NA
2020-07-23,45260,37866,41563,45855,37271,NA
2020-07-24,47513,38657,43085,47534,38636,NA
2020-07-25,49879,39419,44649,49259,40039,NA
2020-07-26,52362,40152,46257,51033,41481,NA
2020-07-27,54970,40855,47912,52859,42965,NA
2020-07-28,57706,41529,49618,54741,44495,NA
2020-07-29,60579,42173,51376,56681,46071,NA
2020-07-30,63596,42787,53192,58685,47699,NA
