"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
129,2020-05-08,11368,11714,12060,11587
130,2020-05-09,12013,12379,12745,12470
131,2020-05-10,12653,13038,13423,13275
132,2020-05-11,13283,13688,14093,13768
133,2020-05-12,13900,14323,14746,14309
134,2020-05-13,14499,14941,15383,14901
135,2020-05-14,15079,15538,15997,15588
136,2020-05-15,15635,16111,16587,16209
137,2020-05-16,16166,16658,17150,NA
138,2020-05-17,16671,17179,17687,NA
139,2020-05-18,17148,17670,18192,NA
140,2020-05-19,17596,18132,18668,NA
141,2020-05-20,18015,18564,19113,NA
142,2020-05-21,18406,18967,19528,NA
143,2020-05-22,18769,19341,19913,NA
