"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,275,284,293,278
161,2020-06-09,282,291,300,285
162,2020-06-10,288,297,306,289
163,2020-06-11,294,303,312,303
164,2020-06-12,300,309,318,312
165,2020-06-13,305,315,325,319
166,2020-06-14,311,321,331,324
167,2020-06-15,316,326,336,329
168,2020-06-16,321,331,341,337
169,2020-06-17,326,336,346,338
170,2020-06-18,330,340,350,342
171,2020-06-19,333,344,355,NA
172,2020-06-20,337,348,359,NA
173,2020-06-21,341,352,363,NA
174,2020-06-22,344,355,366,NA
175,2020-06-23,348,359,370,NA
176,2020-06-24,351,362,373,NA
177,2020-06-25,354,365,376,NA
178,2020-06-26,356,367,378,NA
179,2020-06-27,359,370,381,NA
180,2020-06-28,361,372,383,NA
