"dia_ano","dias","otimista","casos_estimados","pessimista","x"
196,2020-07-14,1531,1645,1759,1688
197,2020-07-15,1592,1710,1828,1752
198,2020-07-16,1655,1778,1901,1834
199,2020-07-17,1721,1849,1977,1904
200,2020-07-18,1789,1922,2055,1964
201,2020-07-19,1861,1999,2137,1982
202,2020-07-20,1934,2078,2222,2004
203,2020-07-21,2012,2161,2310,2071
204,2020-07-22,2092,2247,2402,2166
205,2020-07-23,2174,2336,2498,2238
206,2020-07-24,2261,2429,2597,2315
207,2020-07-25,2351,2526,2701,NA
208,2020-07-26,2444,2626,2808,NA
209,2020-07-27,2542,2731,2920,NA
210,2020-07-28,2643,2839,3035,NA
211,2020-07-29,2748,2952,3156,NA
212,2020-07-30,2858,3070,3282,NA
213,2020-07-31,2971,3192,3413,NA
214,2020-08-01,3089,3319,3549,NA
215,2020-08-02,3212,3451,3690,NA
216,2020-08-03,3340,3588,3836,NA
