"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,21779,23405,25031,23319
180,2020-06-28,22520,24201,25882,24421
181,2020-06-29,23262,24999,26736,24817
182,2020-06-30,24004,25796,27588,25411
183,2020-07-01,24744,26591,28438,25915
184,2020-07-02,25480,27383,29286,26612
185,2020-07-03,26213,28170,30127,28186
186,2020-07-04,26939,28950,30961,29761
187,2020-07-05,27656,29721,31786,30217
188,2020-07-06,28365,30483,32601,30718
189,2020-07-07,29064,31234,33404,31640
190,2020-07-08,29752,31973,34194,NA
191,2020-07-09,30426,32698,34970,NA
192,2020-07-10,31088,33409,35730,NA
193,2020-07-11,31735,34104,36473,NA
194,2020-07-12,32366,34783,37200,NA
195,2020-07-13,32981,35444,37907,NA
196,2020-07-14,33581,36088,38595,NA
197,2020-07-15,34162,36713,39264,NA
198,2020-07-16,34726,37319,39912,NA
199,2020-07-17,35272,37906,40540,NA
