"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,60,65,70,64
170,2020-06-18,63,69,75,70
171,2020-06-19,68,74,80,72
172,2020-06-20,71,78,85,81
173,2020-06-21,76,83,90,85
174,2020-06-22,82,89,96,92
175,2020-06-23,86,94,102,93
176,2020-06-24,92,100,108,94
177,2020-06-25,98,107,116,115
178,2020-06-26,104,114,124,117
179,2020-06-27,111,121,131,117
180,2020-06-28,118,129,140,NA
181,2020-06-29,126,137,148,NA
182,2020-06-30,134,146,158,NA
183,2020-07-01,142,155,168,NA
184,2020-07-02,151,165,179,NA
185,2020-07-03,160,175,190,NA
186,2020-07-04,170,186,202,NA
187,2020-07-05,181,198,215,NA
188,2020-07-06,193,211,229,NA
189,2020-07-07,206,225,244,NA
