"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-04,4317,4794,4556,5366,3746,4620
2020-04-05,4858,5389,5124,6035,4213,4866
2020-04-06,5467,6003,5735,6754,4716,5682
2020-04-07,6153,6625,6389,7524,5254,6708
2020-04-08,6924,7244,7084,8343,5825,7480
2020-04-09,7792,7849,7820,9210,6430,8216
2020-04-10,8769,8430,8600,10128,7072,8419
2020-04-11,9869,8977,9423,11097,7749,8755
2020-04-12,11106,9485,10296,12126,8466,NA
2020-04-13,12498,9949,11224,13218,9230,NA
2020-04-14,14065,10368,12216,14387,10045,NA
2020-04-15,15828,10740,13284,15645,10923,NA
2020-04-16,17813,11068,14440,17006,11874,NA
2020-04-17,20046,11354,15700,18490,12910,NA
2020-04-18,22559,11601,17080,20115,14045,NA
