"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,54022,3971,28996,36038,21954,40
2020-03-03,54821,4290,29556,36734,22378,51
2020-03-04,55632,4633,30132,37450,22814,85
2020-03-05,56454,5004,30729,38192,23266,115
2020-03-06,57289,5404,31346,38958,23734,163
2020-03-07,58137,5835,31986,39754,24218,206
2020-03-08,58996,6299,32648,40577,24719,273
2020-03-09,59869,6800,33334,41429,25239,321
2020-03-10,60754,7340,34047,42315,25779,373
2020-03-11,61653,7921,34787,43235,26339,456
2020-03-12,62565,8547,35556,44191,26921,590
2020-03-13,63490,9221,36356,45185,27527,707
2020-03-14,64429,9946,37188,46219,28157,1140
2020-03-15,65382,10726,38054,47296,28812,1391
2020-03-16,66349,11565,38957,48418,29496,1543
2020-03-17,67330,12466,39898,49587,30209,1950
2020-03-18,68326,13434,40880,50808,30952,2630
2020-03-19,69337,14474,41906,52083,31729,3277
2020-03-20,70362,15590,42976,53413,32539,3983
2020-03-21,71403,16787,44095,54804,33386,5018
2020-03-22,72459,18069,45264,56256,34272,5683
2020-03-23,73530,19443,46486,57775,35197,6650
2020-03-24,74618,20914,47766,59366,36166,8077
2020-03-25,75721,22486,49104,61029,37179,9529
2020-03-26,76841,24167,50504,62769,38239,11658
2020-03-27,77978,25961,51970,64591,39349,14543
2020-03-28,79131,27875,53503,66496,40510,17089
2020-03-29,80301,29915,55108,68491,41725,19522
2020-03-30,81489,32086,56788,70579,42997,22141
2020-03-31,82694,34394,58544,72762,44326,25150
2020-04-01,83917,36845,60381,75045,45717,29474
2020-04-02,85158,39444,62301,77431,47171,33718
2020-04-03,86418,42197,64308,79925,48691,38168
2020-04-04,87696,45109,66402,82528,50276,41903
2020-04-05,88993,48183,68588,85245,51931,47806
2020-04-06,90309,51425,70867,88077,53657,51608
2020-04-07,91645,54836,73240,91027,55453,55242
2020-04-08,93000,58419,75710,94096,57324,60733
2020-04-09,94375,62177,78276,97286,59266,65077
2020-04-10,95771,66109,80940,100596,61284,70272
2020-04-11,97188,70216,83702,104029,63375,78991
2020-04-12,98625,74495,86560,107581,65539,84279
2020-04-13,100084,78945,89514,111253,67775,88621
2020-04-14,101564,83560,92562,115041,70083,93873
2020-04-15,103066,88336,95701,118942,72460,98476
2020-04-16,104590,93265,98928,122953,74903,103093
2020-04-17,106137,98340,102238,127067,77409,108692
2020-04-18,107707,103550,105628,131280,79976,114217
2020-04-19,109300,108885,109092,135585,82599,120067
2020-04-20,110916,114332,112624,139975,85273,124743
2020-04-21,112557,119878,116218,144442,87994,129044
2020-04-22,114221,125508,119864,148973,90755,133495
2020-04-23,115911,131207,123559,153566,93552,138078
2020-04-24,117625,136957,127291,158204,96378,143464
2020-04-25,119365,142742,131054,162881,99227,148377
2020-04-26,121130,148545,134838,167584,102092,152840
2020-04-27,122921,154347,138634,172302,104966,157149
2020-04-28,124739,160131,142435,177026,107844,161145
2020-04-29,126584,165880,146232,181745,110719,165221
2020-04-30,128456,171576,150016,186448,113584,171253
2020-05-01,130356,177203,153780,191126,116434,177454
2020-05-02,132284,182746,157515,195768,119262,182260
2020-05-03,134240,188189,161214,200365,122063,186599
2020-05-04,136226,193520,164873,204913,124833,190584
2020-05-05,138241,198725,168483,209400,127566,194990
2020-05-06,140285,203794,172040,213820,130260,201201
2020-05-07,142360,208718,175539,218169,132909,206715
2020-05-08,144465,213488,178976,222441,135511,211364
2020-05-09,146602,218097,182350,226634,138066,215260
2020-05-10,148770,222540,185655,230742,140568,219183
2020-05-11,150970,226813,188892,234765,143019,223060
2020-05-12,153203,230913,192058,238700,145416,226463
2020-05-13,155469,234838,195154,242548,147760,229705
2020-05-14,157768,238589,198178,246306,150050,233151
2020-05-15,160102,242166,201134,249980,152288,236711
2020-05-16,162470,245571,204020,253567,154473,240161
2020-05-17,164872,248806,206839,257070,156608,243695
2020-05-18,167311,251874,209592,260492,158692,246406
2020-05-19,169785,254780,212282,263835,160729,248818
2020-05-20,172296,257527,214912,267104,162720,248293
2020-05-21,174845,260121,217483,270299,164667,250908
2020-05-22,177430,262566,219998,273425,166571,254195
2020-05-23,180055,264869,222462,276487,168437,257154
2020-05-24,182718,267035,224876,279488,170264,259559
2020-05-25,185420,269070,227245,282432,172058,261184
2020-05-26,188162,270979,229570,285322,173818,265227
2020-05-27,190945,272769,231857,288164,175550,267240
2020-05-28,193769,274445,234107,290960,177254,269127
2020-05-29,196635,276014,236324,293716,178932,271222
2020-05-30,199543,277481,238512,296435,180589,272826
2020-05-31,202494,278851,240672,299120,182224,274762
2020-06-01,205489,280130,242810,301777,183843,276332
2020-06-02,208528,281324,244926,304407,185445,277985
2020-06-03,211612,282437,247024,307014,187034,279856
2020-06-04,214742,283474,249108,309605,188611,281661
2020-06-05,217918,284439,251178,312177,190179,283311
2020-06-06,221141,285338,253240,314740,191740,284868
2020-06-07,224411,286175,255293,317292,193294,286194
2020-06-08,227730,286953,257342,319838,194846,287399
2020-06-09,231098,287676,259387,322380,196394,289140
2020-06-10,234516,288348,261432,324921,197943,290143
2020-06-11,237985,288972,263478,327464,199492,291409
2020-06-12,241504,289552,265528,330012,201044,292950
2020-06-13,245076,290090,267583,332566,202600,294375
2020-06-14,248701,290589,269645,335129,204161,295889
2020-06-15,252379,291052,271716,337703,205729,296857
2020-06-16,256111,291482,273796,340288,207304,298136
2020-06-17,259899,291881,275890,342891,208889,299251
2020-06-18,263743,292250,277996,345508,210484,300469
2020-06-19,267644,292593,280118,348145,212091,301815
2020-06-20,271602,292910,282256,350803,213709,303110
2020-06-21,275619,293205,284412,353482,215342,304331
2020-06-22,279695,293477,286586,356184,216988,305289
2020-06-23,283832,293730,288781,358912,218650,306210
2020-06-24,288030,293964,290997,361666,220328,306862
2020-06-25,292289,294181,293235,364448,222022,307980
2020-06-26,296612,294381,295496,367258,223734,309360
2020-06-27,300999,294567,297783,370100,225466,310250
2020-06-28,305451,294739,300095,372974,227216,311151
2020-06-29,309968,294898,302433,375880,228986,311965
2020-06-30,314553,295046,304800,378821,230779,312654
2020-07-01,319205,295182,307194,381797,232591,313483
2020-07-02,323926,295309,309618,384810,234426,283757
2020-07-03,328716,295426,312071,387858,236284,284276
2020-07-04,333578,295534,314556,390947,238165,284900
2020-07-05,338512,295634,317073,394075,240071,285416
2020-07-06,343518,295727,319622,397243,242001,285768
2020-07-07,348599,295812,322206,400455,243957,286349
2020-07-08,353754,295892,324823,403707,245939,286979
2020-07-09,358986,295965,327476,407004,247948,287621
2020-07-10,364295,296033,330164,410345,249983,288133
2020-07-11,369683,296096,332890,413733,252047,288953
2020-07-12,375151,296154,335652,417166,254138,289603
2020-07-13,380699,296208,338454,420648,256260,290133
2020-07-14,386329,296257,341293,424177,258409,291373
2020-07-15,392043,296303,344173,427756,260590,291911
2020-07-16,397841,296346,347094,431387,262801,292552
2020-07-17,403725,296385,350055,435067,265043,293239
2020-07-18,409696,296422,353059,438800,267318,NA
2020-07-19,415755,296456,356106,442587,269625,NA
2020-07-20,421904,296487,359196,446428,271964,NA
2020-07-21,428144,296516,362330,450323,274337,NA
2020-07-22,434476,296542,365509,454274,276744,NA
2020-07-23,440902,296567,368734,458282,279186,NA
2020-07-24,447423,296590,372006,462349,281663,NA
2020-07-25,454040,296611,375326,466475,284177,NA
2020-07-26,460755,296630,378692,470658,286726,NA
2020-07-27,467570,296648,382109,474905,289313,NA
