"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,7,8,9,8
170,2020-06-18,8,9,10,8
171,2020-06-19,8,9,10,10
172,2020-06-20,9,10,11,10
173,2020-06-21,10,11,12,11
174,2020-06-22,10,12,14,10
175,2020-06-23,11,13,15,13
176,2020-06-24,12,14,16,14
177,2020-06-25,13,15,17,15
178,2020-06-26,14,16,18,17
179,2020-06-27,15,17,19,17
180,2020-06-28,17,19,21,NA
181,2020-06-29,17,20,23,NA
182,2020-06-30,19,22,25,NA
183,2020-07-01,20,23,26,NA
184,2020-07-02,22,25,28,NA
185,2020-07-03,24,27,30,NA
186,2020-07-04,25,29,33,NA
187,2020-07-05,28,32,36,NA
188,2020-07-06,30,34,38,NA
189,2020-07-07,32,37,42,NA
