"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,53,98,143,137
149,2020-05-28,54,100,146,142
150,2020-05-29,55,102,149,145
151,2020-05-30,56,104,152,151
152,2020-05-31,58,107,156,156
153,2020-06-01,59,109,159,159
154,2020-06-02,60,111,162,172
155,2020-06-03,61,113,165,180
156,2020-06-04,62,115,168,NA
157,2020-06-05,64,118,172,NA
158,2020-06-06,65,120,175,NA
159,2020-06-07,66,122,178,NA
160,2020-06-08,68,125,182,NA
161,2020-06-09,69,127,185,NA
162,2020-06-10,70,129,188,NA
