"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
157,2020-06-05,6764,7012,7260,6862
158,2020-06-06,7233,7498,7763,7700
159,2020-06-07,7735,8018,8301,8110
160,2020-06-08,8272,8575,8878,8626
161,2020-06-09,8845,9169,9493,9220
162,2020-06-10,9459,9805,10151,9850
163,2020-06-11,10116,10486,10856,10547
164,2020-06-12,10817,11213,11609,11224
165,2020-06-13,11568,11991,12414,NA
166,2020-06-14,12370,12823,13276,NA
167,2020-06-15,13228,13712,14196,NA
168,2020-06-16,14146,14664,15182,NA
169,2020-06-17,15127,15681,16235,NA
170,2020-06-18,16177,16769,17361,NA
171,2020-06-19,17299,17932,18565,NA
