"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-29,26517,27479,26998,28862,25134,29721
2020-06-30,27725,28553,28139,30082,26196,30287
2020-07-01,28988,29644,29316,31340,27292,31899
2020-07-02,30309,30751,30530,32638,28422,32897
2020-07-03,31689,31873,31781,33975,29587,33421
2020-07-04,33133,33007,33070,35353,30787,34257
2020-07-05,34643,34153,34398,36773,32023,34645
2020-07-06,36221,35308,35764,38233,33295,34984
2020-07-07,37871,36471,37171,39738,34604,35820
2020-07-08,39596,37638,38617,41283,35951,36511
2020-07-09,41400,38809,40104,42873,37335,37060
2020-07-10,43286,39981,41634,44509,38759,NA
2020-07-11,45258,41152,43205,46188,40222,NA
2020-07-12,47320,42321,44820,47915,41725,NA
2020-07-13,49476,43484,46480,49689,43271,NA
2020-07-14,51729,44640,48184,51511,44857,NA
2020-07-15,54086,45787,49936,53384,46488,NA
2020-07-16,56550,46924,51737,55309,48165,NA
2020-07-17,59126,48048,53587,57287,49887,NA
2020-07-18,61820,49157,55488,59319,51657,NA
2020-07-19,64636,50250,57443,61409,53477,NA
