"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,147,155,163,158
153,2020-06-01,155,163,171,166
154,2020-06-02,163,172,181,172
155,2020-06-03,172,181,190,180
156,2020-06-04,181,190,199,186
157,2020-06-05,189,199,209,198
158,2020-06-06,198,208,218,208
159,2020-06-07,206,217,228,217
160,2020-06-08,215,226,237,NA
161,2020-06-09,223,235,247,NA
162,2020-06-10,231,243,255,NA
163,2020-06-11,238,251,264,NA
164,2020-06-12,246,259,272,NA
165,2020-06-13,254,267,280,NA
166,2020-06-14,260,274,288,NA
