"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,230,257,284,275
173,2020-06-21,241,270,299,283
174,2020-06-22,255,285,315,291
175,2020-06-23,268,300,332,306
176,2020-06-24,282,316,350,330
177,2020-06-25,297,332,367,350
178,2020-06-26,313,350,387,355
179,2020-06-27,329,368,407,355
180,2020-06-28,347,388,429,376
181,2020-06-29,364,408,452,388
182,2020-06-30,384,430,476,394
183,2020-07-01,405,453,501,NA
184,2020-07-02,426,477,528,NA
185,2020-07-03,448,502,556,NA
186,2020-07-04,473,529,585,NA
187,2020-07-05,498,557,616,NA
188,2020-07-06,523,586,649,NA
189,2020-07-07,551,617,683,NA
190,2020-07-08,581,650,719,NA
191,2020-07-09,611,684,757,NA
192,2020-07-10,643,720,797,NA
