"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,7307,12761,18215,516,27
2019-12-31,7493,13085,18677,529,27
2020-01-01,7683,13417,19151,543,27
2020-01-02,7878,13757,19636,556,44
2020-01-03,8078,14107,20136,570,44
2020-01-04,8283,14465,20647,585,59
2020-01-05,8493,14832,21171,600,59
2020-01-06,8708,15208,21708,615,59
2020-01-07,8930,15595,22260,631,59
2020-01-08,9156,15990,22824,647,59
2020-01-09,9389,16396,23403,663,59
2020-01-10,9628,16813,23998,680,59
2020-01-11,9872,17240,24608,697,59
2020-01-12,10122,17677,25232,715,59
2020-01-13,10379,18126,25873,733,59
2020-01-14,10643,18586,26529,752,59
2020-01-15,10913,19058,27203,771,59
2020-01-16,11190,19542,27894,790,63
2020-01-17,11474,20038,28602,810,80
2020-01-18,11766,20547,29328,831,216
2020-01-19,12064,21068,30072,852,235
2020-01-20,12370,21603,30836,874,386
2020-01-21,12685,22152,31619,896,526
2020-01-22,13007,22714,32421,919,623
2020-01-23,13337,23291,33245,942,882
2020-01-24,13675,23882,34089,966,1323
2020-01-25,14022,24488,34954,990,1988
2020-01-26,14379,25110,35841,1015,2775
2020-01-27,14743,25747,36751,1041,4528
2020-01-28,15118,26401,37684,1068,5994
2020-01-29,15501,27071,38641,1095,7734
2020-01-30,15895,27758,39621,1122,9714
2020-01-31,16299,28463,40627,1151,11809
2020-02-01,16713,29186,41659,1180,14399
2020-02-02,17137,29927,42717,1210,17211
2020-02-03,17572,30686,43800,1241,20448
2020-02-04,18018,31465,44912,1272,24320
2020-02-05,18475,32264,46053,1305,28047
2020-02-06,18944,33083,47222,1338,31207
2020-02-07,19425,33923,48421,1372,34625
2020-02-08,19919,34785,49651,1407,37232
2020-02-09,20424,35668,50912,1442,40206
2020-02-10,20943,36573,52203,1479,42696
2020-02-11,21475,37502,53529,1517,44724
2020-02-12,22020,38454,54888,1555,59865
2020-02-13,22579,39430,56281,1594,64021
2020-02-14,23152,40431,57710,1635,66559
2020-02-15,23739,41457,59175,1676,68566
2020-02-16,24342,42510,60678,1719,70618
2020-02-17,24960,43589,62218,1763,72508
2020-02-18,25594,44696,63798,1807,74258
2020-02-19,26243,45830,65417,1853,74652
2020-02-20,26910,46994,67078,1900,75543
2020-02-21,27593,48187,68781,1949,76369
2020-02-22,28293,49410,70527,1998,77016
2020-02-23,29012,50665,72318,2049,77234
2020-02-24,29748,51951,74154,2101,77749
2020-02-25,30504,53270,76036,2154,78159
2020-02-26,31278,54622,77966,2209,78598
2020-02-27,32072,56009,79946,2265,78927
2020-02-28,32886,57431,81976,2322,79355
2020-02-29,33721,58889,84057,2381,79929
2020-03-01,34577,60384,86191,2442,80134
2020-03-02,35455,61917,88379,2504,80261
2020-03-03,36355,63489,90623,2567,80380
2020-03-04,37278,65100,92922,2633,80497
2020-03-05,38224,66753,95282,2699,80667
2020-03-06,39195,68448,97701,2768,80768
2020-03-07,40190,70185,100180,2838,80814
2020-03-08,41210,71967,102724,2910,80859
2020-03-09,42256,73794,105332,2984,80879
2020-03-10,43329,75668,108007,3060,80908
2020-03-11,44429,77589,110749,3138,80932
2020-03-12,45557,79558,113559,3217,80954
2020-03-13,46713,81578,116443,3299,80973
2020-03-14,47899,83649,119399,3383,80995
2020-03-15,49116,85773,122430,3468,81020
2020-03-16,50362,87950,125538,3557,81130
2020-03-17,51641,90183,128725,3647,81163
2020-03-18,52952,92473,131994,3739,81238
2020-03-19,54296,94820,135344,3834,81337
2020-03-20,55674,97227,138780,3932,81416
2020-03-21,57088,99696,142304,4032,81499
2020-03-22,58538,102227,145916,4134,81649
2020-03-23,60024,104822,149620,4239,81748
2020-03-24,61547,107483,153419,4346,81847
2020-03-25,63110,110212,157314,4457,81285
2020-03-26,64712,113010,161308,4570,NA
2020-03-27,66355,115879,165403,4686,NA
2020-03-28,68040,118821,169602,4805,NA
2020-03-29,69767,121837,173907,4927,NA
2020-03-30,71538,124930,178322,5052,NA
2020-03-31,73354,128102,182850,5180,NA
2020-04-01,75216,131354,187492,5312,NA
