"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,233,249,265,246
169,2020-06-17,244,260,276,252
170,2020-06-18,255,272,289,264
171,2020-06-19,266,284,302,281
172,2020-06-20,277,296,315,295
173,2020-06-21,290,309,328,303
174,2020-06-22,303,323,343,311
175,2020-06-23,316,337,358,329
176,2020-06-24,330,352,374,363
177,2020-06-25,345,368,391,384
178,2020-06-26,360,384,408,409
179,2020-06-27,375,400,425,NA
180,2020-06-28,392,418,444,NA
181,2020-06-29,409,436,463,NA
182,2020-06-30,427,455,483,NA
183,2020-07-01,445,475,505,NA
184,2020-07-02,465,496,527,NA
185,2020-07-03,486,518,550,NA
186,2020-07-04,506,540,574,NA
187,2020-07-05,529,564,599,NA
188,2020-07-06,551,588,625,NA
