"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,29,32,35,29
169,2020-06-17,32,35,38,34
170,2020-06-18,35,39,43,36
171,2020-06-19,39,43,47,48
172,2020-06-20,42,47,52,50
173,2020-06-21,47,52,57,53
174,2020-06-22,52,58,64,57
175,2020-06-23,58,64,70,61
176,2020-06-24,63,70,77,76
177,2020-06-25,70,78,86,80
178,2020-06-26,77,86,95,82
179,2020-06-27,86,95,104,NA
180,2020-06-28,95,105,115,NA
181,2020-06-29,104,116,128,NA
182,2020-06-30,114,127,140,NA
183,2020-07-01,127,141,155,NA
184,2020-07-02,140,155,170,NA
185,2020-07-03,154,171,188,NA
186,2020-07-04,170,189,208,NA
187,2020-07-05,187,208,229,NA
188,2020-07-06,206,229,252,NA
