"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,222,257,292,271
169,2020-06-17,232,268,304,281
170,2020-06-18,241,279,317,287
171,2020-06-19,251,290,329,292
172,2020-06-20,261,302,343,297
173,2020-06-21,272,314,356,300
174,2020-06-22,283,327,371,305
175,2020-06-23,294,340,386,321
176,2020-06-24,306,354,402,326
177,2020-06-25,318,368,418,335
178,2020-06-26,331,383,435,343
179,2020-06-27,344,398,452,NA
180,2020-06-28,359,415,471,NA
181,2020-06-29,373,431,489,NA
182,2020-06-30,388,449,510,NA
183,2020-07-01,404,467,530,NA
184,2020-07-02,420,486,552,NA
185,2020-07-03,438,506,574,NA
186,2020-07-04,455,526,597,NA
187,2020-07-05,473,547,621,NA
188,2020-07-06,493,570,647,NA
