"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"China",2019-12-30,8139,14152,20165,573,27,"35.86166","104.195397"
"China",2019-12-31,8327,14479,20631,587,27,"35.86166","104.195397"
"China",2020-01-01,8519,14813,21107,600,27,"35.86166","104.195397"
"China",2020-01-02,8716,15155,21594,614,44,"35.86166","104.195397"
"China",2020-01-03,8917,15505,22093,628,44,"35.86166","104.195397"
"China",2020-01-04,9123,15863,22603,643,59,"35.86166","104.195397"
"China",2020-01-05,9333,16229,23125,658,59,"35.86166","104.195397"
"China",2020-01-06,9548,16603,23658,673,59,"35.86166","104.195397"
"China",2020-01-07,9769,16987,24205,688,59,"35.86166","104.195397"
"China",2020-01-08,9995,17379,24763,704,59,"35.86166","104.195397"
"China",2020-01-09,10225,17780,25335,720,59,"35.86166","104.195397"
"China",2020-01-10,10462,18191,25920,737,59,"35.86166","104.195397"
"China",2020-01-11,10703,18611,26519,754,59,"35.86166","104.195397"
"China",2020-01-12,10950,19040,27130,772,59,"35.86166","104.195397"
"China",2020-01-13,11203,19480,27757,789,59,"35.86166","104.195397"
"China",2020-01-14,11461,19929,28397,808,59,"35.86166","104.195397"
"China",2020-01-15,11726,20389,29052,826,59,"35.86166","104.195397"
"China",2020-01-16,11996,20860,29724,845,63,"35.86166","104.195397"
"China",2020-01-17,12274,21342,30410,865,80,"35.86166","104.195397"
"China",2020-01-18,12557,21834,31111,885,216,"35.86166","104.195397"
"China",2020-01-19,12846,22338,31830,905,235,"35.86166","104.195397"
"China",2020-01-20,13143,22854,32565,926,386,"35.86166","104.195397"
"China",2020-01-21,13447,23382,33317,947,526,"35.86166","104.195397"
"China",2020-01-22,13757,23921,34085,969,623,"35.86166","104.195397"
"China",2020-01-23,14075,24474,34873,992,882,"35.86166","104.195397"
"China",2020-01-24,14400,25039,35678,1015,1323,"35.86166","104.195397"
"China",2020-01-25,14732,25617,36502,1038,1988,"35.86166","104.195397"
"China",2020-01-26,15072,26208,37344,1062,2775,"35.86166","104.195397"
"China",2020-01-27,15420,26813,38206,1086,4528,"35.86166","104.195397"
"China",2020-01-28,15776,27432,39088,1112,5994,"35.86166","104.195397"
"China",2020-01-29,16140,28065,39990,1137,7734,"35.86166","104.195397"
"China",2020-01-30,16513,28713,40913,1163,9714,"35.86166","104.195397"
"China",2020-01-31,16894,29376,41858,1190,11809,"35.86166","104.195397"
"China",2020-02-01,17284,30054,42824,1218,14399,"35.86166","104.195397"
"China",2020-02-02,17683,30748,43813,1246,17211,"35.86166","104.195397"
"China",2020-02-03,18091,31458,44825,1275,20448,"35.86166","104.195397"
"China",2020-02-04,18509,32184,45859,1304,24320,"35.86166","104.195397"
"China",2020-02-05,18936,32927,46918,1334,28047,"35.86166","104.195397"
"China",2020-02-06,19373,33687,48001,1365,31207,"35.86166","104.195397"
"China",2020-02-07,19821,34465,49109,1397,34625,"35.86166","104.195397"
"China",2020-02-08,20278,35260,50242,1429,37232,"35.86166","104.195397"
"China",2020-02-09,20746,36074,51402,1462,40206,"35.86166","104.195397"
"China",2020-02-10,21225,36907,52589,1496,42696,"35.86166","104.195397"
"China",2020-02-11,21715,37759,53803,1530,44724,"35.86166","104.195397"
"China",2020-02-12,22216,38631,55046,1565,59865,"35.86166","104.195397"
"China",2020-02-13,22729,39523,56317,1602,64021,"35.86166","104.195397"
"China",2020-02-14,23254,40435,57616,1638,66559,"35.86166","104.195397"
"China",2020-02-15,23790,41368,58946,1676,68566,"35.86166","104.195397"
"China",2020-02-16,24340,42323,60306,1715,70618,"35.86166","104.195397"
"China",2020-02-17,24901,43300,61699,1755,72508,"35.86166","104.195397"
"China",2020-02-18,25477,44300,63123,1795,74258,"35.86166","104.195397"
"China",2020-02-19,26065,45323,64581,1837,74652,"35.86166","104.195397"
"China",2020-02-20,26666,46369,66072,1879,75543,"35.86166","104.195397"
"China",2020-02-21,27282,47439,67596,1922,76369,"35.86166","104.195397"
"China",2020-02-22,27912,48535,69158,1967,77016,"35.86166","104.195397"
"China",2020-02-23,28556,49655,70754,2012,77234,"35.86166","104.195397"
"China",2020-02-24,29215,50801,72387,2059,77749,"35.86166","104.195397"
"China",2020-02-25,29890,51974,74058,2106,78159,"35.86166","104.195397"
"China",2020-02-26,30580,53174,75768,2155,78598,"35.86166","104.195397"
"China",2020-02-27,31286,54401,77516,2204,78927,"35.86166","104.195397"
"China",2020-02-28,32008,55657,79306,2255,79355,"35.86166","104.195397"
"China",2020-02-29,32747,56942,81137,2307,79929,"35.86166","104.195397"
"China",2020-03-01,33503,58257,83011,2361,80134,"35.86166","104.195397"
"China",2020-03-02,34276,59601,84926,2415,80261,"35.86166","104.195397"
"China",2020-03-03,35067,60977,86887,2471,80380,"35.86166","104.195397"
"China",2020-03-04,35877,62385,88893,2528,80497,"35.86166","104.195397"
"China",2020-03-05,36705,63825,90945,2586,80667,"35.86166","104.195397"
"China",2020-03-06,37552,65298,93044,2646,80768,"35.86166","104.195397"
"China",2020-03-07,38420,66806,95192,2707,80814,"35.86166","104.195397"
"China",2020-03-08,39306,68348,97390,2770,80859,"35.86166","104.195397"
"China",2020-03-09,40214,69926,99638,2833,80879,"35.86166","104.195397"
"China",2020-03-10,41142,71540,101938,2899,80908,"35.86166","104.195397"
"China",2020-03-11,42092,73192,104292,2966,80932,"35.86166","104.195397"
"China",2020-03-12,43063,74881,106699,3034,80954,"35.86166","104.195397"
"China",2020-03-13,44058,76610,109162,3104,80973,"35.86166","104.195397"
"China",2020-03-14,45075,78378,111681,3176,80995,"35.86166","104.195397"
"China",2020-03-15,46115,80188,114261,3249,81020,"35.86166","104.195397"
"China",2020-03-16,47180,82039,116898,3324,81130,"35.86166","104.195397"
"China",2020-03-17,48269,83933,119597,3401,81163,"35.86166","104.195397"
"China",2020-03-18,49383,85870,122357,3480,81238,"35.86166","104.195397"
"China",2020-03-19,50524,87853,125182,3560,81337,"35.86166","104.195397"
"China",2020-03-20,51690,89881,128072,3642,81416,"35.86166","104.195397"
"China",2020-03-21,52883,91956,131029,3726,81499,"35.86166","104.195397"
"China",2020-03-22,54104,94079,134054,3812,81649,"35.86166","104.195397"
"China",2020-03-23,55353,96250,137147,3900,81748,"35.86166","104.195397"
"China",2020-03-24,56630,98472,140314,3990,81847,"35.86166","104.195397"
"China",2020-03-25,57938,100746,143554,4082,81968,"35.86166","104.195397"
"China",2020-03-26,59275,103071,146867,4177,82079,"35.86166","104.195397"
"China",2020-03-27,60644,105451,150258,4273,82213,"35.86166","104.195397"
