"dia_ano","dias","otimista","casos_estimados","pessimista","x"
128,2020-05-07,873,906,939,903
129,2020-05-08,940,976,1012,966
130,2020-05-09,1011,1049,1087,1062
131,2020-05-10,1082,1123,1164,1114
132,2020-05-11,1156,1200,1244,1189
133,2020-05-12,1231,1278,1325,1280
134,2020-05-13,1308,1357,1406,1389
135,2020-05-14,1384,1436,1488,1413
136,2020-05-15,1459,1514,1569,NA
137,2020-05-16,1535,1593,1651,NA
138,2020-05-17,1609,1670,1731,NA
139,2020-05-18,1681,1745,1809,NA
140,2020-05-19,1753,1819,1885,NA
141,2020-05-20,1821,1890,1959,NA
142,2020-05-21,1888,1959,2030,NA
