"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,1,1,1,0,0
2019-12-31,1,1,1,0,0
2020-01-01,1,1,1,0,0
2020-01-02,1,1,1,0,0
2020-01-03,1,1,1,0,0
2020-01-04,1,1,1,0,0
2020-01-05,2,2,2,0,0
2020-01-06,2,2,2,0,0
2020-01-07,2,2,2,0,0
2020-01-08,2,2,2,0,0
2020-01-09,2,2,2,0,0
2020-01-10,2,2,2,0,0
2020-01-11,2,2,2,0,0
2020-01-12,2,3,4,0,0
2020-01-13,2,3,4,0,0
2020-01-14,2,3,4,0,0
2020-01-15,2,3,4,0,0
2020-01-16,3,4,5,0,0
2020-01-17,3,4,5,0,0
2020-01-18,3,4,5,0,0
2020-01-19,3,4,5,0,0
2020-01-20,4,5,6,0,0
2020-01-21,4,5,6,0,0
2020-01-22,4,5,6,0,0
2020-01-23,5,6,7,0,3
2020-01-24,5,6,7,0,3
2020-01-25,5,7,9,0,4
2020-01-26,5,7,9,0,4
2020-01-27,6,8,10,0,5
2020-01-28,7,9,11,0,7
2020-01-29,7,9,11,0,10
2020-01-30,8,10,12,0,13
2020-01-31,9,11,13,0,16
2020-02-01,9,11,13,0,18
2020-02-02,9,12,15,0,18
2020-02-03,10,13,16,0,18
2020-02-04,11,14,17,0,24
2020-02-05,12,15,18,0,28
2020-02-06,12,16,20,0,30
2020-02-07,14,18,22,0,33
2020-02-08,15,19,23,0,40
2020-02-09,16,21,26,0,43
2020-02-10,17,22,27,0,45
2020-02-11,19,24,29,0,47
2020-02-12,20,26,32,0,50
2020-02-13,22,28,34,0,58
2020-02-14,23,30,37,0,67
2020-02-15,25,32,39,0,72
2020-02-16,26,34,42,0,75
2020-02-17,29,37,45,0,77
2020-02-18,31,40,49,0,81
2020-02-19,33,43,53,0,84
2020-02-20,36,46,56,0,85
2020-02-21,39,50,61,0,86
2020-02-22,42,54,66,0,89
2020-02-23,45,58,71,0,89
2020-02-24,48,62,76,0,90
2020-02-25,52,67,82,0,91
2020-02-26,56,72,88,0,93
2020-02-27,60,77,94,0,96
2020-02-28,64,83,102,0,98
2020-02-29,70,90,110,0,102
2020-03-01,75,97,119,0,106
2020-03-02,81,104,127,0,108
2020-03-03,87,112,137,0,110
2020-03-04,93,120,147,0,112
2020-03-05,101,130,159,0,117
2020-03-06,108,139,170,0,130
2020-03-07,116,150,184,0,138
2020-03-08,125,162,199,1,150
2020-03-09,135,174,213,1,160
2020-03-10,145,187,229,1,166
2020-03-11,156,202,248,1,178
2020-03-12,168,217,266,1,187
2020-03-13,181,233,285,1,200
2020-03-14,194,251,308,1,214
2020-03-15,210,271,332,1,226
2020-03-16,225,291,357,1,243
2020-03-17,242,313,384,1,266
2020-03-18,261,337,413,1,313
2020-03-19,281,363,445,1,345
2020-03-20,303,391,479,1,385
2020-03-21,326,421,516,1,432
2020-03-22,351,453,555,1,455
2020-03-23,377,487,597,2,509
2020-03-24,407,525,643,2,558
2020-03-25,438,565,692,2,631
2020-03-26,471,608,745,2,NA
2020-03-27,507,654,801,2,NA
2020-03-28,545,704,863,2,NA
2020-03-29,587,758,929,2,NA
2020-03-30,632,816,1000,3,NA
2020-03-31,680,878,1076,3,NA
2020-04-01,732,945,1158,3,NA
