"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,423,447,471,460
146,2020-05-25,450,475,500,477
147,2020-05-26,478,505,532,495
148,2020-05-27,507,536,565,531
149,2020-05-28,540,570,600,570
150,2020-05-29,573,605,637,609
151,2020-05-30,609,643,677,638
152,2020-05-31,647,683,719,667
153,2020-06-01,687,726,765,NA
154,2020-06-02,730,771,812,NA
155,2020-06-03,776,820,864,NA
156,2020-06-04,824,871,918,NA
157,2020-06-05,876,925,974,NA
158,2020-06-06,930,983,1036,NA
159,2020-06-07,988,1044,1100,NA
