"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,791,809,827,809
189,2020-07-07,813,832,851,834
190,2020-07-08,836,855,874,858
191,2020-07-09,858,878,898,884
192,2020-07-10,880,900,920,896
193,2020-07-11,901,922,943,914
194,2020-07-12,923,944,965,936
195,2020-07-13,943,965,987,960
196,2020-07-14,964,986,1008,992
197,2020-07-15,985,1007,1029,1019
198,2020-07-16,1004,1027,1050,1043
199,2020-07-17,1023,1046,1069,NA
200,2020-07-18,1042,1066,1090,NA
201,2020-07-19,1060,1084,1108,NA
202,2020-07-20,1077,1102,1127,NA
203,2020-07-21,1095,1120,1145,NA
204,2020-07-22,1112,1137,1162,NA
205,2020-07-23,1127,1153,1179,NA
206,2020-07-24,1143,1169,1195,NA
207,2020-07-25,1158,1184,1210,NA
208,2020-07-26,1172,1199,1226,NA
