"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,215,265,315,8024
187,2020-07-05,222,273,324,8100
188,2020-07-06,229,282,335,8173
189,2020-07-07,236,290,344,8369
190,2020-07-08,243,299,355,8592
191,2020-07-09,250,308,366,8806
192,2020-07-10,258,318,378,8888
193,2020-07-11,266,327,388,8977
194,2020-07-12,274,337,400,9019
195,2020-07-13,282,347,412,9079
196,2020-07-14,291,358,425,9202
197,2020-07-15,300,369,438,NA
198,2020-07-16,309,380,451,NA
199,2020-07-17,319,392,465,NA
200,2020-07-18,327,403,479,NA
201,2020-07-19,338,416,494,NA
202,2020-07-20,348,428,508,NA
203,2020-07-21,358,441,524,NA
204,2020-07-22,370,455,540,NA
205,2020-07-23,381,469,557,NA
206,2020-07-24,392,483,574,NA
