"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,520276,213000,366638,423983,309293,90943
2020-03-03,535047,224492,379770,439169,320371,93193
2020-03-04,550238,236584,393411,454944,331878,95464
2020-03-05,565860,249305,407582,471331,343833,98442
2020-03-06,581926,262686,422306,488358,356254,102524
2020-03-07,598448,276759,437604,506049,369159,106488
2020-03-08,615438,291557,453498,524429,382567,110633
2020-03-09,632912,307113,470012,543526,396498,115331
2020-03-10,650881,323462,487172,563370,410974,120250
2020-03-11,669361,340642,505002,583989,426015,127785
2020-03-12,688365,358691,523528,605412,441644,136806
2020-03-13,707909,377646,542778,627673,457883,146675
2020-03-14,728007,397549,562778,650801,474755,158808
2020-03-15,748676,418441,583558,674831,492285,171165
2020-03-16,769933,440365,605149,699799,510499,184905
2020-03-17,791792,463365,627578,725737,529419,201363
2020-03-18,814272,487485,650878,752681,549075,221172
2020-03-19,837391,512772,675082,780671,569493,251542
2020-03-20,861166,539273,700220,809740,590700,282895
2020-03-21,885615,567035,726325,839928,612722,316942
2020-03-22,910759,596108,753434,871278,635590,350942
2020-03-23,936617,626541,781579,903825,659333,393837
2020-03-24,963209,658384,810796,937611,683981,434723
2020-03-25,990556,691687,841122,972681,709563,486947
2020-03-26,1018680,726501,872590,1009071,736109,547297
2020-03-27,1047602,762877,905240,1046827,763653,611632
2020-03-28,1077345,800866,939106,1085990,792222,674897
2020-03-29,1107932,840517,974224,1126601,821847,732707
2020-03-30,1139388,881881,1010634,1168706,852562,796268
2020-03-31,1171737,925006,1048372,1212346,884398,868867
2020-04-01,1205005,969941,1087473,1257563,917383,945624
2020-04-02,1239217,1016732,1127974,1304399,951549,1022366
2020-04-03,1274400,1065423,1169912,1352896,986928,1103314
2020-04-04,1310582,1116057,1213320,1403094,1023546,1188306
2020-04-05,1347792,1168674,1258233,1455031,1061435,1257241
2020-04-06,1386057,1223312,1304684,1508748,1100620,1329576
2020-04-07,1425410,1280004,1352707,1564282,1141132,1404566
2020-04-08,1465879,1338781,1402330,1621666,1182994,1489045
2020-04-09,1507498,1399670,1453584,1680937,1226231,1574850
2020-04-10,1550298,1462693,1506496,1742125,1270867,1664170
2020-04-11,1594314,1527866,1561090,1805258,1316922,1744940
2020-04-12,1639579,1595202,1617390,1870364,1364416,1816194
2020-04-13,1686129,1664706,1675418,1937468,1413368,1882211
2020-04-14,1734001,1736379,1735190,2006589,1463791,1958813
2020-04-15,1783232,1810214,1796723,2077746,1515700,2038561
2020-04-16,1833860,1886197,1860028,2150952,1569104,2121523
2020-04-17,1885927,1964307,1925117,2226222,1624012,2203417
2020-04-18,1939471,2044517,1991994,2303559,1680429,2283158
2020-04-19,1994536,2126790,2060663,2382968,1738358,2355301
2020-04-20,2051164,2211082,2131123,2464449,1797797,2431261
2020-04-21,2109399,2297340,2203370,2547996,1858744,2516991
2020-04-22,2169288,2385504,2277396,2633600,1921192,2583279
2020-04-23,2230878,2475503,2353190,2721249,1985131,2660713
2020-04-24,2294216,2567261,2430738,2810926,2050550,2734478
2020-04-25,2359352,2660692,2510022,2902611,2117433,2835026
2020-04-26,2426338,2755701,2591020,2996278,2185762,2918082
2020-04-27,2495226,2852187,2673706,3091896,2255516,2983864
2020-04-28,2566069,2950039,2758054,3189437,2326671,3055429
2020-04-29,2638924,3049142,2844033,3288864,2399202,3133235
2020-04-30,2713847,3149371,2931609,3390138,2473080,3217821
2020-05-01,2790897,3250598,3020748,3493219,2548277,3309563
2020-05-02,2870135,3352687,3111411,3598062,2624760,3390732
2020-05-03,2951623,3455498,3203560,3704624,2702496,3469241
2020-05-04,3035424,3558886,3297155,3812858,2781452,3546407
2020-05-05,3121604,3662706,3392155,3922717,2861593,3625591
