"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,985,1024,1063,1029
194,2020-07-12,1023,1063,1103,1047
195,2020-07-13,1061,1103,1145,1085
196,2020-07-14,1099,1142,1185,1105
197,2020-07-15,1135,1180,1225,1174
198,2020-07-16,1172,1218,1264,1207
199,2020-07-17,1207,1255,1303,1268
200,2020-07-18,1242,1291,1340,1305
201,2020-07-19,1276,1326,1376,1332
202,2020-07-20,1308,1360,1412,1384
203,2020-07-21,1340,1393,1446,1400
204,2020-07-22,1371,1425,1479,NA
205,2020-07-23,1400,1455,1510,NA
206,2020-07-24,1429,1485,1541,NA
207,2020-07-25,1456,1513,1570,NA
208,2020-07-26,1482,1540,1598,NA
209,2020-07-27,1506,1565,1624,NA
210,2020-07-28,1530,1590,1650,NA
211,2020-07-29,1552,1613,1674,NA
212,2020-07-30,1573,1635,1697,NA
213,2020-07-31,1592,1655,1718,NA
