"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,200,222,244,237
163,2020-06-11,210,233,256,245
164,2020-06-12,220,244,268,254
165,2020-06-13,232,257,282,256
166,2020-06-14,242,269,296,259
167,2020-06-15,255,283,311,265
168,2020-06-16,268,297,326,271
169,2020-06-17,281,312,343,281
170,2020-06-18,295,327,359,NA
171,2020-06-19,309,343,377,NA
172,2020-06-20,325,361,397,NA
173,2020-06-21,342,379,416,NA
174,2020-06-22,358,397,436,NA
175,2020-06-23,376,417,458,NA
176,2020-06-24,395,438,481,NA
