"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Germany",2019-12-30,0,0,0,0,0,"51.165691","10.451526"
"Germany",2019-12-31,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-01,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-02,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-03,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-04,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-05,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-06,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-07,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-08,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-09,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-10,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-11,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-12,0,0,0,0,0,"51.165691","10.451526"
"Germany",2020-01-13,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-14,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-15,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-16,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-17,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-18,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-19,1,1,1,0,0,"51.165691","10.451526"
"Germany",2020-01-20,1,2,3,0,0,"51.165691","10.451526"
"Germany",2020-01-21,1,2,3,0,0,"51.165691","10.451526"
"Germany",2020-01-22,1,2,3,0,0,"51.165691","10.451526"
"Germany",2020-01-23,2,3,4,0,0,"51.165691","10.451526"
"Germany",2020-01-24,2,3,4,0,0,"51.165691","10.451526"
"Germany",2020-01-25,3,4,5,0,0,"51.165691","10.451526"
"Germany",2020-01-26,3,4,5,0,0,"51.165691","10.451526"
"Germany",2020-01-27,4,5,6,0,1,"51.165691","10.451526"
"Germany",2020-01-28,4,6,8,0,4,"51.165691","10.451526"
"Germany",2020-01-29,5,7,9,0,4,"51.165691","10.451526"
"Germany",2020-01-30,6,8,10,0,5,"51.165691","10.451526"
"Germany",2020-01-31,6,9,12,0,7,"51.165691","10.451526"
"Germany",2020-02-01,7,10,13,0,8,"51.165691","10.451526"
"Germany",2020-02-02,9,12,15,0,9,"51.165691","10.451526"
"Germany",2020-02-03,10,14,18,0,11,"51.165691","10.451526"
"Germany",2020-02-04,11,16,21,0,11,"51.165691","10.451526"
"Germany",2020-02-05,13,19,25,0,11,"51.165691","10.451526"
"Germany",2020-02-06,16,22,28,0,12,"51.165691","10.451526"
"Germany",2020-02-07,18,26,34,0,13,"51.165691","10.451526"
"Germany",2020-02-08,21,30,39,0,13,"51.165691","10.451526"
"Germany",2020-02-09,25,35,45,0,13,"51.165691","10.451526"
"Germany",2020-02-10,29,41,53,0,13,"51.165691","10.451526"
"Germany",2020-02-11,34,48,62,0,15,"51.165691","10.451526"
"Germany",2020-02-12,40,56,72,0,15,"51.165691","10.451526"
"Germany",2020-02-13,46,65,84,1,15,"51.165691","10.451526"
"Germany",2020-02-14,54,76,98,1,15,"51.165691","10.451526"
"Germany",2020-02-15,63,89,115,1,15,"51.165691","10.451526"
"Germany",2020-02-16,73,103,133,1,15,"51.165691","10.451526"
"Germany",2020-02-17,85,120,155,1,15,"51.165691","10.451526"
"Germany",2020-02-18,99,140,181,1,15,"51.165691","10.451526"
"Germany",2020-02-19,116,163,210,1,15,"51.165691","10.451526"
"Germany",2020-02-20,135,190,245,1,15,"51.165691","10.451526"
"Germany",2020-02-21,157,221,285,2,15,"51.165691","10.451526"
"Germany",2020-02-22,183,258,333,2,15,"51.165691","10.451526"
"Germany",2020-02-23,213,301,389,2,15,"51.165691","10.451526"
"Germany",2020-02-24,248,350,452,3,15,"51.165691","10.451526"
"Germany",2020-02-25,289,408,527,3,17,"51.165691","10.451526"
"Germany",2020-02-26,337,475,613,4,21,"51.165691","10.451526"
"Germany",2020-02-27,393,554,715,4,47,"51.165691","10.451526"
"Germany",2020-02-28,457,645,833,5,57,"51.165691","10.451526"
"Germany",2020-02-29,533,752,971,6,111,"51.165691","10.451526"
"Germany",2020-03-01,621,876,1131,7,129,"51.165691","10.451526"
"Germany",2020-03-02,723,1020,1317,8,157,"51.165691","10.451526"
"Germany",2020-03-03,843,1189,1535,9,196,"51.165691","10.451526"
"Germany",2020-03-04,982,1385,1788,11,262,"51.165691","10.451526"
"Germany",2020-03-05,1144,1613,2082,13,400,"51.165691","10.451526"
"Germany",2020-03-06,1333,1880,2427,15,684,"51.165691","10.451526"
"Germany",2020-03-07,1553,2190,2827,17,847,"51.165691","10.451526"
"Germany",2020-03-08,1810,2552,3294,20,902,"51.165691","10.451526"
"Germany",2020-03-09,2108,2973,3838,23,1139,"51.165691","10.451526"
"Germany",2020-03-10,2457,3464,4471,27,1296,"51.165691","10.451526"
"Germany",2020-03-11,2862,4035,5208,32,1567,"51.165691","10.451526"
"Germany",2020-03-12,3335,4702,6069,37,2369,"51.165691","10.451526"
"Germany",2020-03-13,3885,5478,7071,43,3062,"51.165691","10.451526"
"Germany",2020-03-14,4526,6382,8238,50,3795,"51.165691","10.451526"
"Germany",2020-03-15,5273,7435,9597,58,4838,"51.165691","10.451526"
"Germany",2020-03-16,6144,8663,11182,68,6012,"51.165691","10.451526"
"Germany",2020-03-17,7158,10093,13028,79,7156,"51.165691","10.451526"
"Germany",2020-03-18,8339,11759,15179,92,8198,"51.165691","10.451526"
"Germany",2020-03-19,9716,13700,17684,107,14138,"51.165691","10.451526"
"Germany",2020-03-20,11320,15962,20604,125,18187,"51.165691","10.451526"
"Germany",2020-03-21,13189,18597,24005,145,21463,"51.165691","10.451526"
"Germany",2020-03-22,15366,21667,27968,169,24774,"51.165691","10.451526"
"Germany",2020-03-23,17902,25244,32586,197,29212,"51.165691","10.451526"
"Germany",2020-03-24,20858,29411,37964,230,31554,"51.165691","10.451526"
"Germany",2020-03-25,24301,34266,44231,268,36508,"51.165691","10.451526"
