"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,35509,8818,22164,27183,17145,2036
2020-03-03,36548,9728,23138,28378,17898,2502
2020-03-04,37619,10728,24174,29649,18699,3089
2020-03-05,38720,11825,25272,30995,19549,3858
2020-03-06,39854,13027,26440,32428,20452,4636
2020-03-07,41021,14343,27682,33951,21413,5883
2020-03-08,42222,15781,29002,35570,22434,7375
2020-03-09,43459,17351,30405,37291,23519,9172
2020-03-10,44732,19062,31897,39121,24673,10149
2020-03-11,46041,20925,33483,41066,25900,12462
2020-03-12,47390,22948,35169,43134,27204,15113
2020-03-13,48777,25142,36960,45330,28590,17660
2020-03-14,50206,27516,38861,47662,30060,21157
2020-03-15,51676,30079,40878,50136,31620,23980
2020-03-16,53189,32839,43014,52755,33273,27980
2020-03-17,54747,35804,45276,55530,35022,31506
2020-03-18,56350,38980,47665,58460,36870,35713
2020-03-19,58000,42372,50186,61552,38820,41035
2020-03-20,59699,45983,52841,64808,40874,47021
2020-03-21,61447,49814,55630,68228,43032,53578
2020-03-22,63246,53863,58554,71815,45293,59138
2020-03-23,65098,58128,61613,75566,47660,63927
2020-03-24,67004,62600,64802,79478,50126,69176
2020-03-25,68967,67270,68118,83545,52691,74386
2020-03-26,70986,72127,71556,87761,55351,80539
2020-03-27,73065,77153,75109,92119,58099,86498
2020-03-28,75204,82331,78768,96607,60929,92472
2020-03-29,77407,87638,82522,101211,63833,97689
2020-03-30,79673,93051,86362,105920,66804,101739
2020-03-31,82007,98543,90275,110720,69830,105792
2020-04-01,84408,104088,94248,115592,72904,110574
2020-04-02,86880,109656,98268,120523,76013,115242
2020-04-03,89424,115217,102320,125492,79148,119827
2020-04-04,92042,120744,106393,130488,82298,124632
2020-04-05,94738,126206,110472,135491,85453,128948
2020-04-06,97512,131579,114546,140487,88605,132547
2020-04-07,100368,136835,118602,145462,91742,135586
2020-04-08,103307,141952,122630,150402,94858,139422
2020-04-09,106332,146910,126621,155297,97945,143626
2020-04-10,109446,151691,130568,160138,100998,147577
2020-04-11,112651,156281,134466,164918,104014,152271
2020-04-12,115949,160668,138308,169631,106985,156363
2020-04-13,119345,164843,142094,174274,109914,159516
2020-04-14,122840,168802,145821,178845,112797,162488
2020-04-15,126437,172542,149490,183345,115635,165155
2020-04-16,130139,176062,153100,187772,118428,168941
2020-04-17,133950,179364,156657,192135,121179,172434
2020-04-18,137873,182452,160162,196434,123890,175925
2020-04-19,141910,185331,163620,200675,126565,178972
2020-04-20,146066,188008,167037,204866,129208,181228
2020-04-21,150343,190492,170418,209012,131824,183957
2020-04-22,154746,192790,173768,213121,134415,187327
2020-04-23,159277,194912,177094,217200,136988,189973
2020-04-24,163941,196867,180404,221260,139548,192994
2020-04-25,168742,198666,183704,225307,142101,195351
2020-04-26,173683,200318,187000,229350,144650,197675
2020-04-27,178769,201832,190300,233397,147203,199414
2020-04-28,184004,203218,193611,237458,149764,201505
2020-04-29,189393,204485,196939,241540,152338,203591
2020-04-30,194939,205643,200291,245651,154931,205463
2020-05-01,200647,206698,203672,249797,157547,207428
2020-05-02,206523,207660,207092,253992,160192,209328
2020-05-03,212570,208536,210553,258237,162869,210717
2020-05-04,218795,209333,214064,262543,165585,211938
2020-05-05,225202,210057,217630,266917,168343,213013
2020-05-06,231797,210715,221256,271364,171148,214457
2020-05-07,238585,211312,224948,275892,174004,215858
2020-05-08,245571,211854,228712,280508,176916,217185
2020-05-09,252763,212346,232554,285220,179888,218268
2020-05-10,260164,212791,236478,290033,182923,219070
2020-05-11,267783,213195,240489,294952,186026,219814
2020-05-12,275624,213560,244592,299985,189199,221216
2020-05-13,283696,213891,248794,305138,192450,221216
2020-05-14,292003,214190,253096,310415,195777,NA
2020-05-15,300554,214461,257508,315826,199190,NA
2020-05-16,309355,214707,262031,321373,202689,NA
2020-05-17,318414,214928,266671,327064,206278,NA
2020-05-18,327739,215129,271434,332906,209962,NA
2020-05-19,337336,215310,276323,338902,213744,NA
2020-05-20,347214,215474,281344,345060,217628,NA
