"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,326,363,400,357
170,2020-06-18,347,387,427,380
171,2020-06-19,371,414,457,430
172,2020-06-20,397,442,487,481
173,2020-06-21,424,472,520,495
174,2020-06-22,452,504,556,534
175,2020-06-23,483,538,593,545
176,2020-06-24,515,574,633,604
177,2020-06-25,550,613,676,625
178,2020-06-26,588,655,722,656
179,2020-06-27,627,699,771,656
180,2020-06-28,670,747,824,NA
181,2020-06-29,715,797,879,NA
182,2020-06-30,764,851,938,NA
183,2020-07-01,815,908,1001,NA
184,2020-07-02,870,970,1070,NA
185,2020-07-03,929,1035,1141,NA
186,2020-07-04,991,1105,1219,NA
187,2020-07-05,1058,1179,1300,NA
188,2020-07-06,1129,1258,1387,NA
189,2020-07-07,1205,1343,1481,NA
