"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,103,125,147,127
172,2020-06-20,113,137,161,142
173,2020-06-21,124,150,176,155
174,2020-06-22,135,164,193,163
175,2020-06-23,148,180,212,190
176,2020-06-24,162,197,232,220
177,2020-06-25,177,215,253,245
178,2020-06-26,194,235,276,254
179,2020-06-27,212,258,304,254
180,2020-06-28,232,282,332,267
181,2020-06-29,254,308,362,285
182,2020-06-30,278,337,396,NA
183,2020-07-01,304,369,434,NA
184,2020-07-02,333,404,475,NA
185,2020-07-03,364,442,520,NA
186,2020-07-04,399,484,569,NA
187,2020-07-05,436,529,622,NA
188,2020-07-06,477,579,681,NA
189,2020-07-07,521,633,745,NA
190,2020-07-08,571,693,815,NA
191,2020-07-09,624,758,892,NA
