"dia_ano","dias","otimista","casos_estimados","pessimista","x"
198,2020-07-16,2393,3374,4355,3095
199,2020-07-17,2434,3433,4432,3118
200,2020-07-18,2477,3493,4509,3129
201,2020-07-19,2520,3554,4588,3149
202,2020-07-20,2565,3617,4669,3146
203,2020-07-21,2609,3680,4751,3169
204,2020-07-22,2655,3744,4833,3183
205,2020-07-23,2702,3810,4918,3193
206,2020-07-24,2749,3877,5005,3199
207,2020-07-25,2797,3945,5093,3210
208,2020-07-26,2846,4014,5182,3217
209,2020-07-27,2896,4084,5272,NA
210,2020-07-28,2947,4156,5365,NA
211,2020-07-29,2999,4229,5459,NA
212,2020-07-30,3051,4303,5555,NA
213,2020-07-31,3104,4378,5652,NA
214,2020-08-01,3159,4455,5751,NA
215,2020-08-02,3214,4533,5852,NA
216,2020-08-03,3270,4612,5954,NA
217,2020-08-04,3328,4693,6058,NA
218,2020-08-05,3386,4775,6164,NA
