location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-11;total_cases;51;2020-06-24;12022;2020-08-11;21757;1.81
AL;2020-08-11;total_cases;43;2020-07-02;37328;2020-08-11;68935;1.85
AM;2020-08-11;total_cases;58;2020-06-17;59547;2020-08-11;108105;1.82
AP;2020-08-11;total_cases;56;2020-06-19;19922;2020-08-11;38636;1.94
BA;2020-08-11;total_cases;31;2020-07-14;110029;2020-08-11;198767;1.81
CE;2020-08-11;total_cases;49;2020-06-26;104422;2020-08-11;190550;1.82
DF;2020-08-11;total_cases;33;2020-07-12;70712;2020-08-11;127484;1.8
ES;2020-08-11;total_cases;42;2020-07-03;51689;2020-08-11;94476;1.83
GO;2020-08-11;total_cases;23;2020-07-22;47284;2020-08-11;90226;1.91
MA;2020-08-11;total_cases;51;2020-06-24;73314;2020-08-11;132060;1.8
MG;2020-08-11;total_cases;29;2020-07-16;84470;2020-08-11;156551;1.85
MS;2020-08-11;total_cases;24;2020-07-21;17386;2020-08-11;32562;1.87
MT;2020-08-11;total_cases;24;2020-07-21;37077;2020-08-11;67061;1.81
PA;2020-08-11;total_cases;50;2020-06-25;94036;2020-08-11;169613;1.8
PB;2020-08-11;total_cases;42;2020-07-03;50765;2020-08-11;91819;1.81
PE;2020-08-11;total_cases;45;2020-06-30;58858;2020-08-11;105982;1.8
PI;2020-08-11;total_cases;32;2020-07-13;33359;2020-08-11;61144;1.83
PR;2020-08-11;total_cases;28;2020-07-17;51321;2020-08-11;95943;1.87
RJ;2020-08-11;total_cases;52;2020-06-23;100869;2020-08-11;182563;1.81
RN;2020-08-11;total_cases;44;2020-07-01;31899;2020-08-11;57921;1.82
RO;2020-08-11;total_cases;37;2020-07-08;25067;2020-08-11;45468;1.81
RR;2020-08-11;total_cases;36;2020-07-09;20154;2020-08-11;37006;1.84
RS;2020-08-11;total_cases;25;2020-07-20;47449;2020-08-11;87415;1.84
SC;2020-08-11;total_cases;23;2020-07-22;59556;2020-08-11;109522;1.84
SE;2020-08-11;total_cases;34;2020-07-11;36046;2020-08-11;65455;1.82
SP;2020-08-11;total_cases;36;2020-07-09;349715;2020-08-11;639562;1.83
TO;2020-08-11;total_cases;24;2020-07-21;18354;2020-08-11;33047;1.8
