"dia_ano","dias","otimista","casos_estimados","pessimista","x"
170,2020-06-18,1553,1629,1705,1607
171,2020-06-19,1586,1663,1740,1645
172,2020-06-20,1617,1696,1775,1684
173,2020-06-21,1648,1728,1808,1721
174,2020-06-22,1677,1759,1841,1760
175,2020-06-23,1707,1790,1873,1797
176,2020-06-24,1735,1819,1903,1836
177,2020-06-25,1762,1848,1934,1871
178,2020-06-26,1789,1876,1963,1906
179,2020-06-27,1814,1902,1990,1943
180,2020-06-28,1839,1928,2017,1982
181,2020-06-29,1862,1953,2044,NA
182,2020-06-30,1885,1977,2069,NA
183,2020-07-01,1907,2000,2093,NA
184,2020-07-02,1928,2022,2116,NA
185,2020-07-03,1948,2043,2138,NA
186,2020-07-04,1968,2064,2160,NA
187,2020-07-05,1986,2083,2180,NA
188,2020-07-06,2004,2102,2200,NA
189,2020-07-07,2021,2119,2217,NA
190,2020-07-08,2037,2136,2235,NA
