"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,39,44,49,1268
175,2020-06-23,41,47,53,1298
176,2020-06-24,43,49,55,1366
177,2020-06-25,45,51,57,1443
178,2020-06-26,48,54,60,1471
179,2020-06-27,49,56,63,1471
180,2020-06-28,51,58,65,1553
181,2020-06-29,54,61,68,1605
182,2020-06-30,56,63,70,1669
183,2020-07-01,57,65,73,1745
184,2020-07-02,60,68,76,1800
185,2020-07-03,62,70,78,NA
186,2020-07-04,63,72,81,NA
187,2020-07-05,65,74,83,NA
188,2020-07-06,67,76,85,NA
189,2020-07-07,69,78,87,NA
190,2020-07-08,71,80,89,NA
191,2020-07-09,71,81,91,NA
192,2020-07-10,73,83,93,NA
193,2020-07-11,75,85,95,NA
194,2020-07-12,76,86,96,NA
