"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
115,2020-04-24,424,500,576,486
116,2020-04-25,456,538,620,506
117,2020-04-26,490,579,668,573
118,2020-04-27,528,623,718,616
119,2020-04-28,568,671,774,661
120,2020-04-29,611,721,831,705
121,2020-04-30,657,776,895,781
122,2020-05-01,707,835,963,808
123,2020-05-02,761,898,1035,NA
124,2020-05-03,818,966,1114,NA
125,2020-05-04,881,1040,1199,NA
126,2020-05-05,948,1119,1290,NA
127,2020-05-06,1019,1203,1387,NA
128,2020-05-07,1097,1295,1493,NA
129,2020-05-08,1180,1393,1606,NA
