"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-30,461,461,461,540,382,404
2020-05-01,515,515,515,604,426,486
2020-05-02,575,575,575,674,476,553
2020-05-03,643,643,643,754,532,657
2020-05-04,718,718,718,842,594,733
2020-05-05,803,803,803,941,665,817
2020-05-06,897,897,897,1052,742,943
2020-05-07,1003,1002,1002,1175,829,1014
2020-05-08,1120,1120,1120,1313,927,NA
2020-05-09,1252,1251,1252,1468,1036,NA
2020-05-10,1399,1398,1398,1639,1157,NA
2020-05-11,1564,1562,1563,1832,1294,NA
2020-05-12,1747,1745,1746,2047,1445,NA
2020-05-13,1953,1949,1951,2287,1615,NA
2020-05-14,2182,2178,2180,2556,1804,NA
