"dia_ano","dias","otimista","casos_estimados","pessimista","x"
179,2020-06-27,337,350,363,351
180,2020-06-28,343,356,369,353
181,2020-06-29,348,361,374,361
182,2020-06-30,353,366,379,365
183,2020-07-01,356,370,384,370
184,2020-07-02,361,375,389,378
185,2020-07-03,365,379,393,387
186,2020-07-04,369,383,397,391
187,2020-07-05,373,387,401,391
188,2020-07-06,376,390,404,394
189,2020-07-07,380,394,408,399
190,2020-07-08,382,397,412,NA
191,2020-07-09,385,400,415,NA
192,2020-07-10,387,402,417,NA
193,2020-07-11,390,405,420,NA
194,2020-07-12,392,407,422,NA
195,2020-07-13,395,410,425,NA
196,2020-07-14,397,412,427,NA
197,2020-07-15,399,414,429,NA
198,2020-07-16,401,416,431,NA
199,2020-07-17,403,418,433,NA
